gene_id,12_sorted.bam.gtf,16_sorted.bam.gtf,20_sorted.bam.gtf,248_sorted.bam.gtf,249_sorted.bam.gtf,24_sorted.bam.gtf,250_sorted.bam.gtf,260_sorted.bam.gtf,261_sorted.bam.gtf,262_sorted.bam.gtf,5_sorted.bam.gtf,8_sorted.bam.gtf
FUN_016817,0,0,3,7,0,0,9,0,0,0,0,0
FUN_033099,7,8,0,0,0,0,0,6,0,0,11,0
FUN_016811,0,0,6,3,0,3,0,0,22,0,4,0
FUN_016812,0,0,0,0,0,0,0,0,0,0,0,0
FUN_016813,0,0,1,0,0,3,0,0,5,0,6,0
FUN_033095,6,2,6,0,0,4,0,1,7,9,0,3
FUN_033094,0,0,0,0,2,0,0,0,2,0,1,4
FUN_033097,5,0,0,0,0,0,0,7,2,0,0,5
FUN_033096,2,0,6,0,0,0,0,0,0,0,0,8
FUN_033091,7,0,0,0,0,0,0,1,0,6,13,0
FUN_033090,4,0,0,0,0,4,0,0,5,0,0,0
FUN_033093,5,2,2,0,0,0,0,4,2,0,4,2
FUN_033092,6,0,4,0,0,17,0,0,0,6,0,7
FUN_041756,0,0,0,0,0,2,0,0,0,0,0,0
FUN_016929,0,0,0,0,0,0,0,0,0,0,0,0
FUN_006529,0,0,1,0,0,2,0,5,1,3,0,15
FUN_006528,0,0,0,0,0,0,0,0,3,6,0,0
FUN_008549,171,187,225,220,40,219,87,257,186,197,121,156
FUN_008548,49,86,46,42,39,39,25,61,102,75,50,53
FUN_006521,0,36,0,9,0,0,0,0,0,0,0,0
FUN_008544,603,705,676,523,221,771,200,327,281,388,431,617
FUN_006523,0,2,0,0,0,0,0,0,0,0,0,0
FUN_006522,0,0,3,0,0,0,0,0,0,0,0,0
FUN_006525,6,0,1,0,0,0,0,0,0,3,2,0
FUN_008540,7,9,19,14,14,28,13,35,20,42,23,24
FUN_008543,89,84,94,90,94,70,88,77,72,71,67,61
FUN_006526,101,85,35,37,0,55,0,17,12,34,77,49
FUN_001154,28,28,19,18,13,12,10,44,21,18,9,8
FUN_042888,206,256,34,0,0,31,12,23,35,0,98,216
FUN_042889,0,0,0,0,0,0,0,0,0,0,1,0
FUN_042886,54,64,24,0,0,7,0,10,16,0,26,79
FUN_042887,179,266,91,0,4,86,0,26,39,14,77,191
FUN_042884,114,97,0,0,0,0,0,14,0,7,40,73
FUN_042885,212,361,115,0,0,63,17,22,54,0,156,299
FUN_042882,350,345,60,10,11,0,12,18,54,0,135,233
FUN_042883,260,283,32,0,8,0,0,29,37,19,104,117
FUN_042880,32,39,0,0,0,0,0,0,2,0,37,24
FUN_042881,221,267,0,10,9,0,8,8,13,11,94,138
FUN_004673,9,16,22,3,0,27,0,4,0,6,28,25
FUN_004672,1,0,0,0,0,0,0,0,0,2,0,0
FUN_004671,0,0,0,0,0,0,0,0,0,1,0,0
FUN_004670,12,5,20,0,0,14,0,19,40,32,20,0
FUN_004677,25,29,18,10,0,13,6,6,4,0,27,21
FUN_010318,0,0,0,0,0,0,0,0,0,0,0,0
FUN_004675,0,0,0,0,0,0,0,0,0,0,0,0
FUN_004674,13,5,9,4,1,6,0,0,0,0,7,10
FUN_040035,36,64,14,59,20,7,15,37,38,86,34,28
FUN_040034,0,26,10,6,0,13,0,0,19,5,14,4
FUN_004679,20,42,22,25,6,50,18,8,10,22,17,12
FUN_004678,0,0,0,0,0,0,0,0,11,0,0,0
FUN_040031,78,28,31,331,149,37,123,135,86,94,37,41
FUN_010310,0,0,0,0,0,1,0,0,0,0,0,0
FUN_040033,6,0,0,0,0,0,0,0,5,0,0,0
FUN_010312,0,0,0,0,0,0,0,0,0,0,0,0
FUN_041754,34,77,61,43,48,55,27,42,69,88,15,66
FUN_032948,0,3,0,0,0,0,0,0,0,0,0,0
FUN_032949,0,0,0,0,0,0,0,0,0,0,0,0
FUN_032940,0,0,0,0,0,0,0,0,1,0,0,0
FUN_032941,0,0,3,5,0,0,0,0,0,0,0,0
FUN_032942,0,1,0,0,0,0,0,0,0,0,0,0
FUN_032943,11,0,0,0,0,0,0,0,0,4,0,0
FUN_032944,8,5,5,2,0,9,1,5,2,3,1,10
FUN_032945,0,0,0,0,0,0,0,0,0,4,0,0
FUN_032946,0,0,0,0,0,0,0,0,0,9,0,0
FUN_032947,0,0,0,0,0,1,0,0,0,0,0,1
FUN_018600,0,0,0,0,0,0,0,0,0,0,0,0
FUN_004971,0,0,16,0,0,0,0,0,0,11,0,0
FUN_002536,8,0,7,0,0,0,0,0,8,8,23,13
FUN_011043,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002534,5,20,5,0,0,0,0,33,16,9,26,13
FUN_011041,0,0,0,0,0,0,0,1,0,0,0,0
FUN_011046,8,13,0,0,0,0,12,22,10,20,19,26
FUN_002533,8,6,0,4,0,8,0,4,2,0,5,0
FUN_002530,0,0,0,0,0,0,0,0,0,0,1,0
FUN_011045,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011048,120,101,155,144,295,120,163,56,75,59,110,102
FUN_011049,129,157,237,86,73,193,46,224,211,223,131,180
FUN_002538,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002539,35,58,43,13,5,46,0,3,5,13,63,37
FUN_012227,0,0,0,23,5,0,9,15,16,19,0,0
FUN_012226,19,0,25,15,12,0,14,19,24,25,23,28
FUN_012225,0,3,0,0,0,0,0,11,7,7,0,0
FUN_012224,0,0,2,0,0,0,0,5,4,0,0,0
FUN_012223,55,43,103,76,33,45,27,92,63,55,37,34
FUN_012222,4,0,15,0,0,12,9,41,4,22,12,9
FUN_012221,0,4,0,173,90,9,62,24,43,19,5,8
FUN_012220,5,0,0,79,34,0,15,0,3,24,0,8
FUN_012229,8,0,0,7,7,3,4,12,0,0,0,7
FUN_012228,0,0,0,3,0,0,0,0,0,0,0,0
FUN_013574,51,44,22,305,148,21,80,91,74,71,14,19
FUN_013575,13,0,34,0,0,17,0,0,0,0,0,0
FUN_013576,36,11,0,0,0,0,0,0,0,3,0,0
FUN_013577,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013570,19,25,15,9,0,12,7,15,22,22,7,16
FUN_013571,8,0,13,0,6,0,0,11,20,55,0,0
FUN_013572,18,85,16,74,41,29,47,158,168,95,47,67
FUN_013573,11,9,3,135,49,19,28,46,36,20,4,15
FUN_013578,20,17,28,17,8,15,15,8,5,14,8,0
FUN_013579,0,3,0,0,0,4,6,0,8,0,0,1
FUN_011594,2,1,0,1,0,0,0,0,1,1,0,0
FUN_011595,0,0,0,1,1,1,1,1,1,1,0,0
FUN_011596,2,1,0,0,1,0,0,0,0,0,0,0
FUN_011597,0,0,0,1,1,1,1,1,1,0,0,1
FUN_011590,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011591,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011592,0,0,0,1,0,1,0,2,1,0,0,1
FUN_011593,0,1,0,1,0,1,0,1,1,1,0,0
FUN_029290,98,122,140,50,38,105,47,154,197,225,75,138
FUN_029291,147,222,218,50,66,195,62,116,99,85,210,164
FUN_029292,116,216,144,43,52,187,51,94,75,48,114,107
FUN_029293,37,26,64,0,0,17,0,0,0,0,62,19
FUN_011598,0,0,0,0,0,0,0,0,0,3,0,0
FUN_011599,0,0,0,0,1,0,0,0,0,0,0,0
FUN_029296,17,46,62,32,6,22,27,17,37,32,24,46
FUN_029297,5,15,7,6,0,13,3,6,7,8,7,0
FUN_016079,0,4,4,0,0,0,0,2,8,10,11,6
FUN_009627,0,0,0,0,0,0,0,0,0,0,0,1
FUN_009626,0,15,0,0,0,2,2,0,4,7,2,14
FUN_009625,0,0,0,0,0,28,0,26,14,8,18,11
FUN_009624,0,0,10,0,0,0,0,0,0,3,0,0
FUN_009623,0,0,0,0,0,0,0,0,12,0,46,0
FUN_009622,0,0,0,0,0,0,0,0,0,4,0,0
FUN_009621,0,0,0,0,0,0,0,0,0,1,1,0
FUN_009620,71,7,218,13,0,142,6,43,27,4,154,137
FUN_009629,0,11,9,0,0,0,0,7,0,0,8,0
FUN_009628,0,0,0,0,0,0,0,0,0,0,4,4
FUN_012483,33,11,21,0,0,0,0,31,60,3,12,20
FUN_012482,72,55,61,58,34,40,40,110,28,51,37,45
FUN_012481,38,29,43,303,38,11,51,45,76,64,22,46
FUN_012480,9,11,18,31,19,5,15,17,18,11,12,0
FUN_012487,0,1,0,0,0,0,0,1,0,2,0,0
FUN_012486,8,0,15,0,2,6,0,0,4,0,0,5
FUN_012485,25,18,9,11,20,13,22,24,37,19,14,0
FUN_012484,57,4,44,0,0,4,0,20,69,0,17,22
FUN_012489,6,0,0,0,0,0,0,0,10,10,0,3
FUN_012488,6,31,29,23,5,23,0,28,39,20,6,15
FUN_004127,5,10,14,26,6,24,0,28,17,5,27,3
FUN_010448,0,0,0,0,0,0,0,0,0,0,0,0
FUN_010885,72,94,118,82,82,189,72,116,84,82,103,120
FUN_010884,4,0,0,0,0,5,0,0,0,0,0,0
FUN_010887,65,36,48,30,18,60,30,90,94,45,48,27
FUN_010886,0,21,13,7,13,7,0,0,5,10,9,8
FUN_010881,35,32,0,0,20,39,12,49,63,41,43,51
FUN_010880,56,62,66,151,26,53,19,54,102,148,38,73
FUN_010883,110,141,141,215,127,128,169,280,310,278,114,141
FUN_040364,0,0,8,0,0,0,0,5,23,0,0,9
FUN_010889,3,1,4,0,0,3,0,1,1,1,0,3
FUN_010888,26,26,7,8,12,12,0,10,30,23,25,13
FUN_010446,0,0,0,0,0,0,0,0,0,0,0,0
FUN_010234,0,4,4,3,0,0,0,3,7,3,2,0
FUN_040361,23,0,11,0,0,0,0,0,0,0,11,0
FUN_040360,86,28,96,0,0,10,0,0,10,0,62,30
FUN_016065,0,2,5,0,0,1,0,0,0,2,0,1
FUN_042304,0,0,0,0,0,0,0,0,0,0,0,0
FUN_042307,0,0,4,0,0,14,0,0,0,0,0,0
FUN_042306,0,0,0,0,0,0,0,0,0,0,0,0
FUN_042301,1,0,0,0,0,0,0,0,0,0,0,0
FUN_042300,0,0,0,0,0,0,0,0,0,0,0,0
FUN_042303,0,0,0,0,0,0,0,0,0,0,0,0
FUN_042302,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013686,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013687,0,1,0,0,0,0,0,0,0,0,1,0
FUN_013684,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013685,0,1,0,0,1,1,0,0,0,0,0,2
FUN_042309,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013683,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013680,7,4,7,3,1,5,2,5,4,3,6,6
FUN_013681,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009083,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009082,5,0,0,0,0,0,0,0,0,0,0,0
FUN_009081,4,0,0,0,0,0,0,1,0,0,0,2
FUN_009080,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009087,0,0,0,0,0,0,0,0,0,0,0,3
FUN_009086,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009085,0,6,0,0,0,0,0,0,0,0,0,0
FUN_009084,0,0,8,0,0,0,0,0,0,0,0,0
FUN_009089,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009088,4,1,0,0,0,0,3,3,4,0,8,25
FUN_008974,66,95,87,101,23,45,28,75,141,137,74,99
FUN_008975,1,3,1,0,4,0,2,0,0,0,0,0
FUN_008976,14,28,10,366,193,18,84,52,47,52,14,14
FUN_008977,22,10,0,20,10,0,9,16,18,41,11,8
FUN_008970,0,5,0,0,15,4,4,0,8,9,0,0
FUN_008971,0,3,0,155,138,0,45,0,0,0,4,7
FUN_008972,121,174,156,121,86,170,67,97,167,131,90,147
FUN_008973,86,77,83,114,75,76,49,90,72,85,71,54
FUN_008978,157,157,125,52,46,139,28,54,80,34,73,117
FUN_008979,65,75,107,57,89,59,58,167,210,82,26,37
FUN_026237,0,0,0,0,0,0,0,0,0,0,0,0
FUN_026236,0,0,0,0,0,0,0,0,0,0,0,0
FUN_023603,0,0,0,0,0,0,0,0,0,0,2,0
FUN_023602,0,0,0,0,0,0,0,0,0,4,0,0
FUN_028657,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028656,0,3,0,9,0,10,0,0,0,0,2,0
FUN_026231,0,47,20,0,0,47,4,10,17,0,29,0
FUN_023606,0,0,0,0,0,0,0,0,0,0,0,0
FUN_023609,2,4,1,4,0,2,15,0,0,0,17,9
FUN_018034,5,1,1,0,0,0,0,4,0,2,1,0
FUN_028659,0,0,0,0,0,5,2,0,0,4,2,8
FUN_028658,0,0,0,0,0,0,0,0,0,0,0,0
FUN_026239,0,0,0,0,0,0,0,3,11,7,0,0
FUN_026238,20,0,56,15,13,29,7,7,4,10,0,3
FUN_025764,26,28,34,14,0,13,0,0,11,5,13,20
FUN_025765,11,9,38,16,3,31,10,47,68,85,6,15
FUN_025766,51,50,48,20,28,52,18,71,88,83,59,43
FUN_025767,8,33,42,64,53,23,43,57,30,28,33,55
FUN_025760,164,196,197,204,82,225,93,319,240,369,94,172
FUN_025761,7,6,5,2,1,7,2,5,17,1,4,5
FUN_025762,35,43,39,33,15,11,10,33,45,75,33,35
FUN_025763,54,82,80,54,17,91,26,31,77,44,49,49
FUN_025768,53,88,89,46,39,47,16,153,229,222,58,35
FUN_025769,12,11,9,129,40,30,28,15,10,19,20,10
FUN_027814,76,123,103,547,224,134,250,458,485,528,70,95
FUN_018039,0,0,0,4,0,2,0,0,0,0,0,0
FUN_041148,0,0,0,0,0,0,0,0,0,0,0,0
FUN_041149,0,0,0,0,0,2,0,0,0,0,1,0
FUN_021267,0,0,0,0,0,0,0,0,0,0,0,0
FUN_041142,13,3,7,2,1,3,0,2,0,3,1,1
FUN_041143,0,1,0,0,0,1,0,0,0,1,1,0
FUN_041140,3,0,0,0,0,0,0,0,0,0,0,4
FUN_041141,10,4,18,0,0,0,0,8,0,13,8,0
FUN_041146,3,5,0,1,0,0,0,2,5,5,15,2
FUN_041147,2,2,1,0,0,0,0,0,0,1,1,1
FUN_041144,1,1,0,0,0,1,0,0,0,0,1,0
FUN_041145,0,5,0,2,0,0,0,2,0,3,10,6
FUN_005140,0,0,0,0,0,0,0,0,0,0,0,0
FUN_017269,0,0,2,2,0,0,3,8,0,6,0,7
FUN_012738,11,0,0,0,0,7,0,0,0,0,0,0
FUN_011868,115,48,42,27,8,75,30,17,34,19,30,33
FUN_011869,7,24,5,21,0,4,6,0,8,2,11,3
FUN_011864,61,20,42,70,11,51,0,42,48,42,34,57
FUN_011865,46,54,53,15,45,53,23,69,49,75,47,34
FUN_011866,70,67,66,41,22,47,0,90,66,106,32,70
FUN_011867,31,11,50,94,30,42,30,48,38,55,14,52
FUN_011860,0,0,0,38,0,1,5,4,12,18,0,1
FUN_011861,34,50,59,13,14,48,12,21,39,22,20,51
FUN_011862,0,8,0,0,0,15,5,10,13,0,9,0
FUN_011863,114,161,78,126,54,107,88,205,200,233,89,106
FUN_039861,12,16,5,0,0,0,0,4,0,2,0,9
FUN_005146,18,16,0,6,0,0,0,8,0,0,0,11
FUN_008028,116,117,131,90,64,72,56,237,240,262,80,87
FUN_008029,54,163,57,46,116,58,60,105,160,135,44,68
FUN_008022,0,0,0,0,0,0,0,0,0,0,0,0
FUN_008023,130,88,186,251,186,124,134,323,358,305,155,151
FUN_008020,264,321,342,295,193,239,182,429,343,347,230,235
FUN_008021,4,24,5,3,0,2,0,7,10,5,13,8
FUN_008026,29,27,21,12,7,26,2,54,44,16,13,15
FUN_008027,16,0,46,17,28,17,24,24,36,37,15,20
FUN_008024,32,29,42,9,3,26,0,34,20,20,12,39
FUN_008025,139,212,238,399,177,162,114,175,207,312,150,150
FUN_024495,0,0,0,0,0,0,0,0,1,0,0,0
FUN_024494,1,7,7,1,0,3,0,1,1,3,4,7
FUN_044019,0,0,0,0,0,0,0,0,0,0,0,0
FUN_014338,1,1,0,1,2,1,1,3,3,2,0,0
FUN_024491,0,0,0,0,0,0,0,0,0,2,0,0
FUN_024490,1,0,0,0,0,0,0,0,0,0,0,0
FUN_024493,6,0,0,0,0,0,5,0,0,0,0,0
FUN_024492,0,0,0,0,0,0,0,0,0,0,0,0
FUN_014333,0,3,0,0,0,0,0,0,0,0,0,0
FUN_044012,0,0,0,0,0,0,1,0,0,0,0,0
FUN_005147,0,0,0,0,0,0,0,0,0,0,0,0
FUN_014330,4,0,0,0,0,0,0,0,0,0,0,0
FUN_044017,2,2,2,2,1,1,0,2,3,1,1,2
FUN_044016,49,7,58,1,1,4,9,6,3,0,5,36
FUN_014335,0,1,0,0,0,0,0,0,0,1,0,0
FUN_014334,0,0,0,0,0,0,0,0,0,0,0,0
FUN_023312,0,0,6,0,5,4,0,0,0,0,0,0
FUN_020488,0,1,0,0,0,0,0,1,0,0,1,0
FUN_022268,0,7,0,0,0,0,0,0,0,0,0,0
FUN_022269,0,0,0,2,0,0,0,0,0,0,0,6
FUN_022260,151,109,138,56,90,124,80,276,217,155,121,97
FUN_022261,16,0,36,0,0,11,0,0,3,0,25,22
FUN_022262,12,17,40,0,0,0,0,0,0,0,13,23
FUN_022263,32,20,21,21,5,11,5,4,5,0,20,26
FUN_022264,68,79,85,64,34,90,34,90,127,117,65,142
FUN_022265,32,37,15,19,12,14,0,23,43,28,18,31
FUN_022266,6,16,24,43,29,36,20,21,35,31,7,20
FUN_022267,0,0,5,0,0,0,0,0,0,0,0,11
FUN_024149,26,23,21,0,0,2,3,3,9,8,0,2
FUN_024148,4,3,5,0,0,6,0,0,0,0,5,6
FUN_024147,5,4,3,0,0,2,0,4,5,0,2,2
FUN_024146,4,11,5,0,0,0,0,0,9,0,10,3
FUN_024145,18,12,6,0,0,11,0,0,3,0,30,15
FUN_024144,64,66,48,0,0,67,0,45,78,22,58,64
FUN_024143,13,16,15,0,0,10,0,0,4,0,6,4
FUN_024142,11,29,23,0,0,10,0,2,2,3,22,21
FUN_024141,10,5,4,14,7,18,10,15,16,13,7,2
FUN_024140,7,0,12,19,0,18,0,0,8,11,8,14
FUN_012404,5,0,0,0,0,0,0,0,0,0,0,0
FUN_021517,0,0,0,1,0,1,1,0,0,0,0,1
FUN_021516,0,0,0,0,0,0,0,0,0,0,0,2
FUN_021515,0,1,0,1,0,1,1,0,0,0,1,0
FUN_021514,0,0,0,0,0,0,0,0,0,0,0,0
FUN_021513,1,0,1,0,0,0,0,0,0,0,0,0
FUN_021512,0,0,0,0,0,0,0,0,0,0,0,0
FUN_021511,1,1,1,0,0,0,1,0,0,0,1,1
FUN_021510,0,0,0,1,0,1,0,0,0,1,1,0
FUN_036868,24,33,22,74,42,18,17,18,29,47,42,36
FUN_021519,0,1,0,0,0,0,0,0,0,0,0,0
FUN_021518,1,1,1,1,0,1,0,0,0,0,1,0
FUN_036863,0,0,0,0,0,0,0,0,0,3,6,0
FUN_036862,0,0,0,0,0,0,0,0,1,0,0,0
FUN_041510,12,50,51,13,6,33,17,42,36,42,25,40
FUN_041512,58,57,60,49,36,39,26,77,73,115,43,43
FUN_026988,41,19,45,260,146,47,84,179,175,172,34,52
FUN_031149,0,0,0,0,0,0,0,0,0,0,0,0
FUN_031148,0,0,0,0,0,1,0,0,0,0,1,0
FUN_031145,1,0,0,0,0,1,0,0,0,1,1,0
FUN_031144,0,0,0,0,0,0,0,0,0,0,0,0
FUN_031147,0,0,1,0,0,1,1,0,0,0,1,0
FUN_031146,1,1,1,0,0,0,0,0,0,0,0,1
FUN_031141,0,0,1,0,0,0,0,0,1,0,0,0
FUN_031140,0,0,1,0,0,1,0,0,0,0,0,0
FUN_031143,0,0,0,0,0,0,0,0,0,0,1,0
FUN_031142,0,1,0,0,0,0,0,1,0,0,0,0
FUN_020644,1,1,1,1,0,1,1,0,0,0,0,0
FUN_020645,1,0,1,0,0,1,0,0,0,0,0,1
FUN_039792,18,0,17,6,0,0,0,26,10,12,6,8
FUN_020647,1,1,0,1,0,0,0,0,0,1,0,0
FUN_020640,1,1,1,0,0,1,1,0,0,1,1,0
FUN_039795,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020642,0,0,1,0,0,0,0,0,1,1,0,0
FUN_039797,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039798,6,10,16,77,114,0,141,103,153,90,11,23
FUN_039799,0,0,0,0,0,0,0,0,0,1,0,0
FUN_020648,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020649,1,0,1,1,1,1,0,0,1,1,1,1
FUN_041514,109,88,112,134,33,116,56,81,100,115,66,112
FUN_037420,64,77,0,13,11,54,7,16,15,11,24,20
FUN_037421,110,51,68,40,23,61,20,69,79,52,23,51
FUN_037422,12,88,37,121,44,82,26,120,167,181,9,32
FUN_037423,2,0,2,3,0,0,0,4,5,3,0,7
FUN_037424,24,22,19,77,18,44,23,11,25,8,30,15
FUN_037425,62,66,58,83,25,70,9,74,97,137,41,35
FUN_037426,12,5,10,15,10,4,7,23,9,19,10,11
FUN_037427,4,4,0,0,0,0,0,3,2,0,0,2
FUN_037428,93,77,129,144,42,62,25,38,64,70,50,126
FUN_037429,2,0,0,0,0,0,0,0,4,0,0,0
FUN_005700,76,80,79,69,39,58,7,26,39,82,92,106
FUN_005701,0,1,0,0,0,0,0,0,0,0,0,0
FUN_005702,0,34,26,5,0,6,8,5,16,11,15,13
FUN_005703,0,0,0,4,0,0,0,1,0,0,0,0
FUN_034021,32,30,16,48,0,0,11,47,68,61,29,18
FUN_005705,5,0,4,0,0,0,0,0,6,3,0,6
FUN_005706,0,3,9,0,0,6,0,0,5,0,0,0
FUN_005707,0,0,6,0,0,0,0,0,0,3,0,0
FUN_005708,0,15,9,0,0,0,0,0,8,0,0,4
FUN_005709,1,4,2,0,1,1,0,1,2,0,0,0
FUN_001410,0,0,0,0,0,4,0,3,18,11,0,0
FUN_001411,43,36,34,56,21,34,15,35,26,73,44,31
FUN_001412,12,12,0,6,15,27,10,11,21,22,9,14
FUN_001413,20,25,29,38,10,13,19,27,50,24,17,26
FUN_001414,11,6,0,16,5,0,0,21,5,11,8,7
FUN_001415,26,55,49,12,12,29,4,46,50,20,56,68
FUN_001416,67,60,80,72,0,50,4,48,90,57,28,53
FUN_001417,105,65,89,65,64,62,60,106,89,88,31,71
FUN_001418,188,159,179,100,69,144,38,517,396,427,166,183
FUN_001419,16,11,8,3427,1376,23,1048,472,491,628,0,0
FUN_042256,10,5,0,0,0,10,7,0,0,2,6,8
FUN_026178,0,6,0,0,0,3,0,0,0,0,0,0
FUN_026179,201,267,220,294,119,228,95,423,441,343,133,266
FUN_026174,11,27,18,24,14,6,10,11,18,17,0,22
FUN_026175,0,0,0,0,0,0,0,0,0,0,3,0
FUN_026176,4,0,10,0,0,9,0,0,8,5,0,0
FUN_026177,316,315,336,449,138,296,112,349,278,353,301,309
FUN_026170,6,7,0,0,0,0,0,9,5,13,0,0
FUN_026171,0,7,0,0,0,0,0,0,0,0,0,0
FUN_026172,8,9,7,0,0,0,0,0,11,6,0,5
FUN_026173,45,95,81,7,18,33,0,0,0,4,38,75
FUN_004071,0,0,2,0,0,0,0,0,0,0,0,0
FUN_004070,0,0,0,0,0,0,0,0,0,0,19,0
FUN_004073,26,28,55,12,14,51,8,3,32,20,11,17
FUN_004072,27,30,41,0,0,15,0,0,0,0,25,23
FUN_004075,7,0,0,0,0,5,0,14,15,28,10,4
FUN_004074,8,0,0,0,0,0,0,0,0,11,0,0
FUN_004077,0,8,0,7,0,0,0,3,0,0,9,0
FUN_028533,3,3,3,0,0,8,0,0,0,4,0,3
FUN_004079,23,46,63,151,94,60,32,67,54,76,53,47
FUN_004078,13,14,5,46,7,5,10,27,20,35,14,13
FUN_028530,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028762,0,0,0,0,0,0,0,9,14,0,0,10
FUN_002406,26,29,47,31,9,33,12,46,60,37,49,32
FUN_043779,2,0,0,0,0,0,0,0,0,0,0,0
FUN_011713,4,2,5,6,4,2,9,7,11,10,0,2
FUN_010947,15,39,21,49,12,23,6,15,14,24,12,14
FUN_011710,67,71,108,78,42,140,43,207,212,210,94,133
FUN_010948,138,113,185,330,150,140,96,283,341,337,122,151
FUN_002405,0,7,0,0,0,11,0,0,0,0,0,0
FUN_031969,19,33,38,13,13,55,0,22,25,10,8,24
FUN_031968,2,19,23,18,3,7,9,16,15,17,7,8
FUN_031967,0,0,4,0,0,7,0,0,0,0,0,8
FUN_031966,0,0,0,6,0,0,0,3,0,3,0,0
FUN_031965,9,32,10,22,0,20,0,18,28,33,0,0
FUN_031964,0,5,0,0,0,0,0,0,0,0,0,0
FUN_031963,5,0,0,0,0,2,0,0,0,0,0,0
FUN_031962,5,0,0,0,0,2,0,0,0,0,0,0
FUN_031961,4,0,0,0,0,3,0,0,0,0,0,0
FUN_002403,0,0,0,0,0,0,0,0,0,0,0,0
FUN_034300,434,528,443,568,307,390,397,489,523,555,340,531
FUN_034301,31,18,46,23,12,9,16,47,68,62,21,70
FUN_034302,17,27,20,10,0,7,0,34,19,17,7,13
FUN_034303,43,58,120,43,7,73,0,39,45,68,50,53
FUN_034304,19,23,7,4,0,0,0,28,3,9,17,29
FUN_034305,35,52,48,34,16,51,22,56,47,63,36,50
FUN_034306,7,14,23,9,0,30,0,27,6,17,4,11
FUN_034307,0,0,0,0,0,0,0,0,0,0,0,0
FUN_034308,0,0,0,4,0,0,0,0,0,1,0,0
FUN_034309,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002401,13,0,0,0,0,0,0,0,0,0,0,7
FUN_028537,0,3,0,0,0,0,0,0,0,0,0,0
FUN_028534,0,0,0,0,0,0,0,0,0,0,8,0
FUN_013901,0,0,0,0,0,1,0,0,0,0,0,0
FUN_000214,4,0,0,0,0,0,0,0,0,0,0,2
FUN_013903,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007038,0,0,0,105,137,0,159,190,361,262,0,4
FUN_007039,0,0,0,0,0,0,0,0,0,0,1,0
FUN_000216,119,96,118,159,67,123,45,83,96,160,66,119
FUN_007030,0,0,0,0,0,0,0,0,0,0,0,0
FUN_000211,0,8,5,0,0,0,7,0,0,0,4,0
FUN_007032,0,0,0,2,0,0,0,0,0,0,0,1
FUN_007033,1,0,0,0,0,0,0,0,0,0,0,0
FUN_007034,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007035,0,0,0,0,0,0,0,5,5,0,0,0
FUN_007036,0,0,0,0,0,0,0,0,0,0,0,0
FUN_000210,354,284,441,653,332,375,319,728,543,713,289,340
FUN_013907,0,0,0,0,0,0,0,0,0,0,0,0
FUN_005889,0,0,0,0,0,0,0,0,0,0,0,0
FUN_005888,0,0,0,0,0,3,0,0,3,3,1,2
FUN_005887,0,12,19,26,6,0,14,24,25,29,12,12
FUN_005886,3,0,0,0,0,0,0,0,0,0,0,0
FUN_005885,0,19,0,0,0,5,3,0,0,8,0,23
FUN_005884,6,0,0,0,0,0,0,0,0,0,4,0
FUN_005883,180,172,179,81,26,143,24,59,84,80,109,137
FUN_005882,30,38,46,7,0,29,0,26,17,24,47,58
FUN_005881,14,20,19,18,2,18,0,37,24,18,12,9
FUN_005880,6,1,4,0,0,0,0,0,7,1,3,0
FUN_019006,0,6,0,0,0,0,0,0,0,0,0,0
FUN_019007,3,0,0,0,0,0,0,0,0,0,0,0
FUN_019004,0,0,5,0,0,0,0,1,7,9,0,0
FUN_019005,0,5,0,0,0,3,0,0,0,0,0,0
FUN_019002,0,0,4,0,0,0,0,0,0,0,0,0
FUN_019003,0,0,0,0,0,0,0,0,0,0,0,3
FUN_019000,2,0,0,0,0,0,0,0,0,0,0,0
FUN_019001,3,3,0,0,0,0,0,0,0,0,3,0
FUN_019008,0,0,0,0,0,0,0,0,0,1,0,0
FUN_019009,4,0,0,0,0,5,0,0,4,0,5,5
